id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
bjCkgK0tahE,ServiceNow Automated Test Framework (ATF),"Hello Tech People !!!
Welcome to ServiceNow Integrations!!

⏱️TIMESTAMPS⏱️
0:00 Intro
1:36 What we are going to learn from today's video?
4:55 Why we need testing in ServiceNow?
8:30 What is ATF?
9:58 Why we need ATF?
11:04 Elements of ATF
12:30 Exploring ATF in PDI
14:04 Create and Run ATF Case from scratch

Welcome to world of ServiceNow Testing with ATF.
This is one of the powerful tool there in ServiceNow that would help you to build test cases inside of ServiceNow.
Lets explore it together 🤓

#servicenow 
#servicenowdeveloper 
#techwithpri",2025-01-20T13:32:26Z,servicenow automated test framework training|servicenow test automation framework|what is atf|servicenow atf|servicenow atf demo|techwithpri|techwithpri servicenow|servicenow developer|servicenow cad exam,27,en,en,https://i.ytimg.com/vi/bjCkgK0tahE/default.jpg,https://i.ytimg.com/vi/bjCkgK0tahE/hqdefault.jpg,PT33M59S,6998,133,33,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
QysIsj4EqXE,Postman to ServiceNow using OAUTH 2.0,"Hey Everyone!
Welcome to my channel.

⏱️TIMESTAMPS⏱️
0:00 Intro 
0:21 What we have learned in the last video?
1:17 What we are going to learn from today's video?
2:47 What is OAUTH 2.0 with practical
10:21 How OAUTH 2.0 flow works?
16:05 Connect Postman to ServiceNow

I am back with another exciting video of this special series ServiceNow Integrations !!
In this video I am going to explain you about OAUTH 2.0. How it works and many more!!
We would understand the concept of oauth 2.0 with practical example so that it clears all the doubt regarding the same!

And finally we will connect ServiceNow from Postman using the same oauth 2.0

Enjoy learning !!

ServiceNow Integration Playlist - https://www.youtube.com/playlist?list=PLe4QSsKLT0SaelxoZLC4OPNLcYE9HpRjr

#techwithpri #servicenow #oauth2.0",2024-12-26T15:13:35Z,oauth 2.0 servicenow|oauth 2.0|servicenow integration|postman integration with servicenow|postman to servicenow using oauth 2.0|authorization server|application registry|inbound integration in servicenow|techwithpri|techwithpri servicenow,27,en,en,https://i.ytimg.com/vi/QysIsj4EqXE/default.jpg,https://i.ytimg.com/vi/QysIsj4EqXE/hqdefault.jpg,PT33M43S,7542,201,44,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
mS6neUrcJ84,Postman to ServiceNow using Basic AUTH,"Hey Guys !!
Welcome to my channel !!

I am back with another exciting video of this special series ServiceNow Integrations !!
In this video I am going to show you how using an external application called Postman you can connect with ServiceNow using REST Integration method!!

Also you will learn about authorization framework basic auth!!

Enjoy learning !!

#techwithpri #servicenow #education",2024-12-24T11:44:38Z,rest api|oauth servicenow|servicenow|servicenow integration|postman|postman servicenow|inbound rest integration|basic authentication in postman|basic authentication|techwithpri|techwithpri servicenow,27,en,en,https://i.ytimg.com/vi/mS6neUrcJ84/default.jpg,https://i.ytimg.com/vi/mS6neUrcJ84/hqdefault.jpg,PT26M44S,5285,87,27,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
PO1K1B5YEPE,ServiceNow CAD Exam Preparation Questions Part 3,"Hey Guys !!
Welcome to all of you in the ServiceNow Exam preparation questions part 2!!
Get ready to practice all the important questions for clearing your CAD exam !!
All 90 questions are very very important for all of you !!
30 questions will be available for all of you but if you want to practice total 90 questions for CAD exam then click the below link to join my channel !!

Important Video - 
ServiceNow CAD Exam Preparation - https://youtu.be/iXFwOfImUus

ServiceNow Developer - https://www.youtube.com/playlist?list=PLe4QSsKLT0SbaCL40-KRIkZIcedofQgv4


Join my channel -  https://www.youtube.com/channel/UCq9dV0PMEdQFzD4JTCNfK3A/join

#techwithpri #servicenow",2024-11-11T20:20:06Z,servicenow cad exam 2024|servicenow cad|servicenow cad exam|servicenow cad exam questions|servicenow developer|certified application developer servicenow|techwithpri|techwithpri servicenow|cad dumps servicenow,27,en,en,https://i.ytimg.com/vi/PO1K1B5YEPE/default.jpg,https://i.ytimg.com/vi/PO1K1B5YEPE/hqdefault.jpg,PT10M30S,4206,53,10,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
VOZei4SdLm0,ServiceNow CAD Exam Preparation Questions Part 2,"Hey Guys !!
Welcome to all of you in the ServiceNow Exam preparation questions part 2!!
Get ready to practice all the important questions for clearing your CAD exam !!
All 90 questions are very very important for all of you !!
30 questions will be available for all of you but if you want to practice total 90 questions for CAD exam then click the below link to join my channel !!

Important Video - 
ServiceNow CAD Exam Preparation - https://youtu.be/iXFwOfImUus

ServiceNow Developer - https://www.youtube.com/playlist?list=PLe4QSsKLT0SbaCL40-KRIkZIcedofQgv4


Join my channel -  https://www.youtube.com/channel/UCq9dV0PMEdQFzD4JTCNfK3A/join

#techwithpri #servicenow",2024-11-11T20:19:32Z,servicenow cad exam 2024|servicenow cad|servicenow cad exam|servicenow cad exam questions|servicenow developer|certified application developer servicenow|techwithpri|techwithpri servicenow|cad dumps servicenow,27,en,en,https://i.ytimg.com/vi/VOZei4SdLm0/default.jpg,https://i.ytimg.com/vi/VOZei4SdLm0/hqdefault.jpg,PT11M50S,4541,57,13,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
pa4Ph6cSmi4,ServiceNow CAD Exam Preparation Questions Part 1,"Hey Guys !!
Welcome to all of you in the ServiceNow Exam preparation questions part 1!!
Get ready to practice all the important questions for clearing your CAD exam !!
All 90 questions are very very important for all of you !!
30 questions will be available for all of you but if you want to practice total 90 questions for CAD exam then click the below link to join my channel !!

Important Video - 
ServiceNow CAD Exam Preparation - https://youtu.be/iXFwOfImUus

ServiceNow Developer - https://www.youtube.com/playlist?list=PLe4QSsKLT0SbaCL40-KRIkZIcedofQgv4


Join my channel -  https://www.youtube.com/channel/UCq9dV0PMEdQFzD4JTCNfK3A/join

#techwithpri #servicenow",2024-11-11T20:19:04Z,servicenow cad exam 2024|servicenow cad|servicenow cad exam|servicenow cad exam questions|servicenow developer|certified application developer servicenow|techwithpri|techwithpri servicenow|cad dumps servicenow,27,en,en,https://i.ytimg.com/vi/pa4Ph6cSmi4/default.jpg,https://i.ytimg.com/vi/pa4Ph6cSmi4/hqdefault.jpg,PT10M40S,8163,77,27,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
YgigcO8gqDk,Are you ready?? 🤩🤩 #shorts #techwithpri,,2024-11-10T22:04:49Z,,27,en,en,https://i.ytimg.com/vi/YgigcO8gqDk/default.jpg,https://i.ytimg.com/vi/YgigcO8gqDk/hqdefault.jpg,PT1M54S,1216,66,9,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
iXFwOfImUus,ServiceNow CAD Exam Preparation,"Hey Everyone !!
Welcome to the new Series 🤓
The wait is over and you have the CAD exam preparation series !!

This is the intro video where I covered below things - 

1. What is this series all about?
2. What is the new Syllabus of CAD exam?
3. Number of Videos I am going to upload in this series?
4 Number of CAD exam preparation questions you will get throughout this series?
... many more!!

ServiceNow CAD exam new syllabus (Updated 2024)- https://nowlearning.servicenow.com/lxp/en/certified-application-developer-mainline-exam-blueprint?id=kb_article_view&sysparm_article=KB0011498

ServiceNow CAD exam syllabus (Updated October 2023) - https://nowlearning.servicenow.com/lxp/en/credentials?id=kb_article_view&sys_kb_id=2fc0f019932afd905402393d6cba1051

ServiceNow Development Series - https://www.youtube.com/watch?v=Ca3t0PKXVJE&list=PLe4QSsKLT0SbaCL40-KRIkZIcedofQgv4

#techwithpri #servicenowdeveloper #servicenow",2024-11-09T14:00:37Z,servicenow|servicenow developer|servicenow cad exam 2024|servicenow cad certification|servicenow cad exam questions|techwithpri|techwithpri servicenow|servicenow developer career,27,en,en,https://i.ytimg.com/vi/iXFwOfImUus/default.jpg,https://i.ytimg.com/vi/iXFwOfImUus/hqdefault.jpg,PT15M59S,12006,131,80,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
QV2XbrFXhxI,ServiceNow Inbound REST Integration and REST API Explorer,"Hello Tech People !!!
Welcome to ServiceNow Integrations!!

⏱️TIMESTAMPS⏱️
0:00 Intro
4:04 What we are going to learn from today's video?
5:06 Servicenow Inbound Integrations
7:42 Rest API Explorer


This Concept will help us to learn other things which is coming in this series.
Make sure to watch the full video to clear your understanding.


#techwithpri #integration #restapi",2024-10-08T13:51:18Z,rest integration in servicenow|servicenow integration|servicenow|servicenow rest api integration outbound|http methods in rest api|http query parameters|variable substitution|servicenow rest api integration|api documentation|techwithpri|techwithpri servicenow|servicenow inbound integration|servicenow inbound rest api|rest api explorer servicenow,27,en,en,https://i.ytimg.com/vi/QV2XbrFXhxI/default.jpg,https://i.ytimg.com/vi/QV2XbrFXhxI/hqdefault.jpg,PT28M9S,9254,115,30,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
RiuMvyA3jfw,ServiceNow REST Message and Business Rule,"Hello Tech People !!!
Welcome to ServiceNow Integrations!!

⏱️TIMESTAMPS⏱️
0:00 Intro
0:19 What we have learned in the last video? 
0:59 What we are going to learn from today's video?
2:28 Quick Recap
4:17 Different HTTP log level
9:57 Exploring Script usage
15:00 Invoke REST message using Business Rule
25:54 Test our use case

This is very very important video guys as we are creating Business Rule to invoke the Outbound REST message !!
We would understand each and every line of code in detail !!

This Concept will help us to learn other things which is coming in this series.
Make sure to watch the full video to clear your understanding.

Join my channel - https://www.youtube.com/channel/UCq9dV0PMEdQFzD4JTCNfK3A/join


#techwithpri #integration #restapi",2024-08-05T14:35:56Z,servicenow|servicenow integration|servicenow rest outbound|servicenow outbound rest api example|servicenow rest api integration outbound|http query parameters|servicenow rest api integration|api documentation|techwithpri|techwithpri servicenow|invoke rest method|rest message and business rule|business rule,27,en,en,https://i.ytimg.com/vi/RiuMvyA3jfw/default.jpg,https://i.ytimg.com/vi/RiuMvyA3jfw/hqdefault.jpg,PT31M10S,9863,152,75,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
w3KxcHm_kRI,"Hey Members, are your ready for it ??#shorts #techwithpri","New videos are coming for the members 🤩🤩🤩

Join now - https://www.youtube.com/channel/UCq9dV0PMEdQFzD4JTCNfK3A/join",2024-08-05T10:50:33Z,servicenow|servicenow developer|techwithpri|integration|shorts,27,en,en,https://i.ytimg.com/vi/w3KxcHm_kRI/default.jpg,https://i.ytimg.com/vi/w3KxcHm_kRI/hqdefault.jpg,PT17S,556,16,3,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
dgAn5zD9q4w,ServiceNow Outbound REST Message,"Hello Tech People !!!
Welcome to ServiceNow Integrations!!

⏱️TIMESTAMPS⏱️
0:00 Intro
0:20 What we have learned in the last video? 
0:51 What we are going to learn from today's video?
3:00 ServiceNow Outbound Integrations
8:38 Explore REST message components in ServiceNow
23:29 Create a custom app to connect with external web service
33:25 Testing our REST message

This is very very important video guys as we are understanding concepts of ServiceNow Web service integration by creating outbound REST message.
We are going to create an APP that will connect with an external web service and get the data and display in ServiceNow !!

This Concept will help us to learn other things which is coming in this series.
Make sure to watch the full video to clear your understanding.


#techwithpri #integration #restapi",2024-07-30T16:25:29Z,servicenow|servicenow integration|servicenow rest outbound|servicenow outbound rest api example|servicenow rest api integration outbound|http methods in rest api|http query parameters|variable substitution|servicenow rest api integration|api documentation|techwithpri|techwithpri servicenow,27,en,en,https://i.ytimg.com/vi/dgAn5zD9q4w/default.jpg,https://i.ytimg.com/vi/dgAn5zD9q4w/hqdefault.jpg,PT37M35S,17495,281,66,public,UCq9dV0PMEdQFzD4JTCNfK3A,TechWithPri,"Welcome to my technical channel techwithpri which is dedicated to Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, and ServiceNow Virtual Agent!.

My videos cover a wide range of topics, from the basics of server administration to more advanced topics like cloud computing and automation. You'll learn how to set up and manage Windows servers, create and deploy virtual machines on Azure, and optimize your ServiceNow system for maximum efficiency.

In addition, I also provide in-depth training on ServiceNow Virtual Agent, a powerful tool for creating conversational interfaces that can help your organization automate common tasks and improve customer service. 

So whether you're looking to improve your skills in Microsoft Windows Server, Microsoft Azure, ServiceNow System Administrator, or ServiceNow Virtual Agent, be sure to subscribe to my channel and stay tuned for our latest videos!

More videos are coming soon...

#techwithpri 


",IN,https://yt3.ggpht.com/qAM9oAvxmgtDo8TG7yDJ1ir60ZZk7TvGnHmQVTorKVWHxqSwyuXebZ7-192r7NPHy49wuC-78A=s800-c-k-c0x00ffffff-no-rj,22500,222
